101,Organizacion Maestra de Articulos,30.01.01.045,BARRA REDONDA DIAMETRO 170MM LONGITUD 5000 MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.046,BARRA REDONDA DIAMETRO 170MM LONGITUD 1400MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.047,"BARRA DE ACERO ? 3"" X 1100MM AISI 4340H (BOEHLER VCN)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.048,"BARRA DE ACERO ? 2 1/2"" X 1100MM AISI 4340H (BOEHLER VCN)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.120,"ANGULO 3"" X 3"" X 1/4"" X 6.00M ASTM A36",Inactivo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.271,"CANAL C 5"" X 2"" X 2.0MM X 6000MM A36",Inactivo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.290,PLANCHA ESTRUCTURAL 76MM X 1500MM X 6000MM A 36,Inactivo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.461,BARRA ?29 / M25 X 1.5 SAE 1045,Inactivo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.462,"BARRA ROSCADA ? 1 1/2"" X 700MM SAE 1045",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.002,SOPORTE METALICO PARA TEJA  MARCA NICOLLE,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.003,"VARILLA ROSCADA 3/4"" X 10"" GALV.",Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.004,VARILLA ROSCADA 3/8 X 1.8 MT. ZINCADA,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.005,"VARILLA ROSCADA 3/8"" X 1.80 M GALV.",Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.006,VARILLA ROSCADA ACERO GALV. 3/4 D.660 MML,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.007,SOPORTE PARA TUBO MOD. VJ-99,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.008,SOPORTE AJUSTABLE C/RODILLOS DE ACERO MOD.R99,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.009,"VARILLA ROSCADA 5/8"" X 1.10 M ACERO SAE 1045",Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.011,VARILLA ROSCADA ACERO GALV. 19MMD X 254 MML L.A.10KV,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.012,"METAL EXPANDIDO ACERO 3/4"" - N?13-PR  1.22MT. X 2.44MT.",Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.019,METAL EXPANDIDO DE 1.25MT x 2.45MT - 670-30-60,Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.020,"METAL EXPANDIDO ACERO 3/4"" - N? 9 MR 1.22MT. X 2.44MT.",Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.021,RUEDA ?200MM X 142MM ASTM A-36 SEGUN DETALLE,Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.022,RUEDA ? 630 (4.115.185.06) ACERO 42 CrMo4 F- 1252 DUREZA 450-500 HB,Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.023,EJE RUEDA CONDUCIDA  ? 155 X 375.5 (4.230.249.00) F- 1250 Rs = 90/100 Kg/mm2,Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.024,SOPORTE PARA RODAMIENTO 22226 ASTM A36 (4.227.803.00),Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.025,SOPORTE PARA RODAMIENTO 22226 ASTM A36 (4.227.804.00),Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.026,CASQUILLO ASTM A36 (4.229.966.00),Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
